./IMG/idle-16-12-55-35-14.jpg,0
./IMG/center-16-12-55-35-16.jpg,0
./IMG/center-16-12-55-35-17.jpg,0
./IMG/center-16-12-55-35-18.jpg,0
./IMG/center-16-12-55-35-19.jpg,0
./IMG/center-16-12-55-35-20.jpg,0
./IMG/center-16-12-55-36-21.jpg,0
./IMG/center-16-12-55-36-22.jpg,0
./IMG/center-16-12-55-36-23.jpg,0
./IMG/center-16-12-55-36-24.jpg,0
./IMG/center-16-12-55-36-25.jpg,0
./IMG/center-16-12-55-36-26.jpg,0
./IMG/center-16-12-55-36-27.jpg,0
./IMG/center-16-12-55-36-28.jpg,0
./IMG/center-16-12-55-37-29.jpg,0
./IMG/center-16-12-55-37-30.jpg,0
./IMG/center-16-12-55-37-31.jpg,0
./IMG/center-16-12-55-37-32.jpg,0
./IMG/center-16-12-55-37-33.jpg,0
./IMG/center-16-12-55-37-34.jpg,0
./IMG/center-16-12-55-37-35.jpg,0
./IMG/center-16-12-55-37-36.jpg,0
./IMG/center-16-12-55-38-37.jpg,0
./IMG/center-16-12-55-38-38.jpg,0
./IMG/center-16-12-55-38-39.jpg,0
./IMG/center-16-12-55-38-40.jpg,-0.349066
./IMG/center up-16-12-55-38-42.jpg,-0.349066
./IMG/left-16-12-55-38-43.jpg,-0.349066
./IMG/left-16-12-55-38-44.jpg,-0.349066
./IMG/left-16-12-55-38-45.jpg,-0.349066
./IMG/left-16-12-55-39-46.jpg,-0.349066
./IMG/left-16-12-55-39-47.jpg,-0.349066
./IMG/left-16-12-55-39-48.jpg,-0.349066
./IMG/left-16-12-55-39-49.jpg,-0.349066
./IMG/left-16-12-55-39-50.jpg,-0.349066
./IMG/left-16-12-55-39-51.jpg,-0.349066
./IMG/left-16-12-55-39-52.jpg,-0.349066
./IMG/left up-16-12-55-39-53.jpg,0
./IMG/center-16-12-55-40-55.jpg,0
./IMG/center-16-12-55-40-56.jpg,0
./IMG/center-16-12-55-40-57.jpg,0
./IMG/center-16-12-55-40-58.jpg,0
./IMG/center-16-12-55-40-59.jpg,0
./IMG/center-16-12-55-40-60.jpg,0
./IMG/center-16-12-55-40-61.jpg,0
./IMG/center-16-12-55-41-62.jpg,0
./IMG/center-16-12-55-41-63.jpg,0
./IMG/center-16-12-55-41-64.jpg,0
./IMG/center up-16-12-55-41-66.jpg,0.349066
./IMG/right-16-12-55-41-68.jpg,0.349066
./IMG/right-16-12-55-41-69.jpg,0.349066
./IMG/right-16-12-55-41-70.jpg,0.349066
./IMG/right-16-12-55-42-71.jpg,0.349066
./IMG/right-16-12-55-42-72.jpg,0.349066
./IMG/right-16-12-55-42-73.jpg,0.349066
./IMG/right-16-12-55-42-74.jpg,0.349066
./IMG/right-16-12-55-42-75.jpg,0.349066
./IMG/right-16-12-55-42-76.jpg,0.349066
./IMG/right-16-12-55-42-77.jpg,0.349066
./IMG/right-16-12-55-42-78.jpg,0.349066
./IMG/right-16-12-55-43-79.jpg,0.349066
./IMG/right-16-12-55-43-80.jpg,0.349066
./IMG/right-16-12-55-43-81.jpg,0.349066
./IMG/right up-16-12-55-44-89.jpg,0
./IMG/center-16-12-55-44-91.jpg,0
./IMG/center-16-12-55-44-92.jpg,0
./IMG/center-16-12-55-44-93.jpg,0
./IMG/center-16-12-55-44-94.jpg,0
./IMG/center-16-12-55-44-95.jpg,0
./IMG/center-16-12-55-45-96.jpg,0
./IMG/center up-16-12-55-45-100.jpg,-0.523599
./IMG/forward_left-16-12-55-45-102.jpg,-0.523599
./IMG/forward_left-16-12-55-45-103.jpg,-0.523599
./IMG/forward_left-16-12-55-46-104.jpg,-0.523599
./IMG/forward_left-16-12-55-46-105.jpg,-0.523599
./IMG/forward_left-16-12-55-46-106.jpg,-0.523599
./IMG/forward_left-16-12-55-46-107.jpg,-0.523599
./IMG/forward_left-16-12-55-46-108.jpg,-0.523599
./IMG/forward_left-16-12-55-46-109.jpg,-0.523599
./IMG/forward_left-16-12-55-46-110.jpg,-0.523599
